stnd_dt,ticker,name
20210210,052300,W홀딩컴퍼니
20210210,064260,다날
20210210,053030,바이넥스
20210210,053060,세동
20210210,047920,에이치엘비제약
20210210,019590,엠벤처투자
20210210,094820,일진파워
20210210,010060,OCI
20210210,090370,메타랩스
20210210,000390,삼화페인트
20210210,033270,유나이티드제약
20210210,003475,유안타증권우
20210210,025820,이구산업
20210210,003535,한화투자증권우
