stnd_dt,ticker,name
20210202,217270,넵튠
20210202,187220,디티앤씨
20210202,108860,셀바스AI
20210202,046120,오르비텍
20210202,049070,인탑스
20210202,120110,코오롱인더
20210202,031820,콤텍시스템
