stnd_dt,ticker,name
20210127,144510,녹십자랩셀
20210127,025440,대성엘텍
20210127,108860,셀바스AI
20210127,054940,엑사이엔씨
20210127,250930,예선테크
20210127,153490,우리이앤엘
20210127,164060,이루다
20210127,083640,인콘
20210127,079370,제우스
20210127,182690,테라셈
20210127,011810,STX
20210127,251270,넷마블
20210127,004380,삼익THK
