stnd_dt,ticker,name
20210203,024840,KBI메탈
20210203,065560,녹원씨엔아이
20210203,007680,대원
20210203,067920,이글루시큐리티
20210203,052600,한네트
20210203,094280,효성ITX
20210203,298000,효성화학
